Treatment,Mass,mean
D,413.1817704,0.0
D,413.1948127,0.0
D,413.218181,0.0
D,413.2545456,0.0
D,413.9180036,0.0
D,414.0104277,0.0
D,414.0210761,0.0
D,414.0459782,0.0
D,414.046764,0.0
D,414.0568404,0.0
D,414.0671318,0.0
D,414.0677834,0.0
D,414.0705943,0.0
D,414.0832085,0.0
D,414.1042032,0.0
D,414.1114908,0.0
D,414.1150597,0.0
D,414.1194089,0.0
D,414.1406108,0.0
D,414.1770141,0.0
D,414.9125833,0.0
D,414.9945141,0.0
D,415.0061465,0.0
D,415.014835,0.0
D,415.0155438,0.0
D,415.0182082,0.0
D,415.0299707,0.0
D,415.0308229,0.0
D,415.041996,0.0
D,415.0437974,0.0
D,415.0510883,0.0
D,415.0519251,0.0
D,415.0546699,0.0
D,415.066452,0.0
D,415.0672075,0.0
D,415.0700877,0.0
D,415.0732899,0.0
D,415.0785003,0.0
D,415.0802373,0.0
D,415.0874965,0.0
D,415.0882964,0.0
D,415.0911083,0.0
D,415.0980424,0.0
D,415.1027896,0.0
D,415.1035672,0.0
D,415.1068907,0.0
D,415.1166061,0.0
D,415.1193794,0.0
D,415.1246559,0.0
D,415.1343815,0.0
D,415.1391604,0.0
D,415.1399175,0.0
D,415.1432786,0.0
D,415.1521856,0.0
D,415.1557469,0.0
D,415.1610367,0.0
D,415.1763414,0.0
D,415.1920959,0.0
D,415.1974206,0.0
D,415.2126296,0.0
D,415.2337863,0.0
D,415.2701875,0.0
D,416.0260792,0.0
D,416.0367519,0.0
D,416.0617362,0.0
D,416.0623747,0.0
D,416.0729427,0.0
D,416.0836115,0.0
D,416.0863971,0.0
D,416.0981719,0.0
D,416.0987762,0.0
D,416.109875,0.0
D,416.1129478,0.0
D,416.1199135,0.0
D,416.1307771,0.0
D,416.1351953,0.0
D,416.1459633,0.0
D,416.1562963,0.0
D,416.1715854,0.0
D,416.1926865,0.0
D,416.9569958,0.0
D,416.9597477,0.0
D,417.0100518,0.0
D,417.0128097,0.0
D,417.0213777,0.0
D,417.0309946,0.0
D,417.0339362,0.0
D,417.0455506,0.0
D,417.0463697,0.0
D,417.0576445,0.0
D,417.0594181,0.0
D,417.0666576,0.0
D,417.0674603,0.0
D,417.0703838,0.0
D,417.0771831,0.0
D,417.0820208,0.0
D,417.0827952,0.0
D,417.0857015,0.0
D,417.08885,0.0
D,417.0940007,0.0
D,417.0958246,0.0
D,417.1031288,0.0
D,417.1039318,0.0
D,417.1067705,0.0
D,417.1135997,0.0
D,417.1164885,0.0
D,417.1185495,0.0
D,417.1192083,0.0
D,417.1225507,0.0
D,417.1322169,0.0
D,417.1350745,0.0
D,417.1402842,0.0
D,417.1499862,0.0
D,417.1547977,0.0
D,417.155515,0.0
D,417.161572,0.0
D,417.167831,0.0
D,417.1713188,0.0
D,417.1766888,0.0
D,417.1918874,0.0
D,417.2105656,0.0
D,417.2131502,0.0
D,417.2283303,0.0
D,417.2435599,0.0
D,417.2493921,0.0
D,418.0054779,0.0
D,418.0159123,0.0
D,418.0417225,0.0
D,418.0446736,0.0
D,418.0499451,0.0
D,418.052477,0.0
D,418.0772269,0.0
D,418.0780574,0.0
D,418.0809384,0.0
D,418.0890582,0.0
D,418.0991805,0.0
D,418.1144313,0.0
D,418.1255143,0.0
D,418.1355735,0.0
D,418.150814,0.0
D,418.1617396,0.0
D,418.1719571,0.0
D,418.1871473,0.0
D,418.2083275,0.0
D,418.2166383,0.0
D,418.9894736,0.0
D,419.0257198,0.0
D,419.0286013,0.0
D,419.0369509,0.0
D,419.0397943,0.0
D,419.0463739,0.0
D,419.0491416,0.0
D,419.061156,0.0
D,419.0620013,0.0
D,419.065031,0.0
D,419.0732765,0.0
D,419.075133,0.0
D,419.0762895,0.0
D,419.0824042,0.0
D,419.0832667,0.0
D,419.0860975,0.0
D,419.0880854,0.0
D,419.0928945,0.0
D,419.0958121,0.0
D,419.0977308,0.0
D,419.0984766,0.0
D,419.1014698,0.0
D,419.1103492,0.0
D,419.1114602,0.0
D,419.1195734,0.0
D,419.1223531,0.0
D,419.1292448,0.0
D,419.1321266,0.0
D,419.1348632,0.0
D,419.1377827,0.0
D,419.1478845,0.0
D,419.1507826,0.0
D,419.165627,0.0
D,419.1712379,0.0
D,419.1741198,0.0
D,419.1870935,0.0
D,419.1923017,0.0
D,419.2075136,0.0
D,419.2105615,0.0
D,419.2286684,0.0
D,420.0209946,0.0
D,420.0234696,0.0
D,420.0282428,0.0
D,420.0353038,0.0
D,420.036312,0.0
D,420.0572626,0.0
D,420.0674258,0.0
D,420.0682954,0.0
D,420.0690131,0.0
D,420.0714297,0.0
D,420.0936383,0.0
D,420.0965767,0.0
D,420.1047888,0.0
D,420.1078354,0.0
D,420.1148568,0.0
D,420.1300785,0.0
D,420.1330535,0.0
D,420.1411666,0.0
D,420.1511867,0.0
D,420.1663987,0.0
D,420.1774061,0.0
D,420.187585,0.0
D,420.2028079,0.0
D,421.0050141,0.0
D,421.0078431,0.0
D,421.020072,0.0
D,421.0314494,0.0
D,421.0412966,0.0
D,421.0443019,0.0
D,421.0526387,0.0
D,421.0556079,0.0
D,421.0633573,0.0
D,421.067283,0.0
D,421.0769171,0.0
D,421.0777197,0.0
D,421.0806844,0.0
D,421.0840454,0.0
D,421.0889867,0.0
D,421.0907376,0.0
D,421.0919518,0.0
D,421.1036268,0.0
D,421.1086157,0.0
D,421.1132896,0.0
D,421.1140575,0.0
D,421.1169916,0.0
D,421.1271226,0.0
D,421.1283197,0.0
D,421.1416547,0.0
D,421.1452102,0.0
D,421.1506469,0.0
D,421.1534214,0.0
D,421.1541251,0.0
D,421.1551453,0.0
D,421.163454,0.0
D,421.181332,0.0
D,421.1868341,0.0
D,421.1959298,0.0
D,421.2264214,0.0
D,421.2287011,0.0
D,421.2450116,0.0
D,421.9146382,0.0
D,422.0156566,0.0
D,422.0366124,0.0
D,422.0395233,0.0
D,422.0438371,0.0
D,422.0477134,0.0
D,422.0543598,0.0
D,422.0729369,0.0
D,422.0759007,0.0
D,422.0840552,0.0
D,422.0871265,0.0
D,422.1085722,0.0
D,422.1093723,0.0
D,422.1123987,0.0
D,422.1204739,0.0
D,422.145777,0.0
D,422.1486992,0.0
D,422.1568475,0.0
D,422.1574763,0.0
D,422.1586191,0.0
D,422.1616169,0.0
D,422.1821252,0.0
D,422.232789,0.0
D,422.9995001,0.0
D,423.0196768,0.0
D,423.0205352,0.0
D,423.0234758,0.0
D,423.0319437,0.0
D,423.034837,0.0
D,423.0357151,0.0
D,423.038732,0.0
D,423.0401201,0.0
D,423.0464807,0.0
D,423.0471395,0.0
D,423.056097,0.0
D,423.0568769,0.0
D,423.0599389,0.0
D,423.0682345,0.0
D,423.0712613,0.0
D,423.075416,0.0
D,423.0784326,0.0
D,423.0828862,0.0
D,423.0852387,0.0
D,423.0925412,0.0
D,423.093333,0.0
D,423.0963236,0.0
D,423.1046146,0.0
D,423.1075915,0.0
D,423.1297194,0.0
D,423.1326253,0.0
D,423.1394354,0.0
D,423.1423343,0.0
D,423.1514539,0.0
D,423.1523302,0.0
D,423.1618559,0.0
D,423.1660992,0.0
D,423.1690946,0.0
D,423.1791074,0.0
D,423.2025453,0.0
D,423.2055278,0.0
D,423.2215079,0.0
D,423.2323732,0.0
D,423.233362,0.0
D,423.236149,0.0
D,423.2389117,0.0
D,424.0160782,0.0
D,424.0186783,0.0
D,424.0232199,0.0
D,424.0240907,0.0
D,424.0303512,0.0
D,424.031143,0.0
D,424.0342818,0.0
D,424.037082,0.0
D,424.041673,0.0
D,424.0515138,0.0
D,424.0523035,0.0
D,424.0553556,0.0
D,424.0673377,0.0
D,424.0704799,0.0
D,424.0862523,0.0
D,424.0886121,0.0
D,424.0915999,0.0
D,424.0997649,0.0
D,424.1027577,0.0
D,424.125006,0.0
D,424.1279063,0.0
D,424.1324235,0.0
D,424.1360889,0.0
D,424.1455375,0.0
D,424.1586894,0.0
D,424.1614591,0.0
D,424.1643484,0.0
D,424.1687877,0.0
D,424.1724844,0.0
D,424.1743109,0.0
D,424.1977164,0.0
D,424.2285933,0.0
D,424.2342084,0.0
D,424.9999736,0.0
D,425.002681,0.0
D,425.0143627,0.0
D,425.0151141,0.0
D,425.02552,0.0
D,425.0264736,0.0
D,425.0353982,0.0
D,425.0362409,0.0
D,425.0392361,0.0
D,425.0475338,0.0
D,425.0508768,0.0
D,425.0514924,0.0
D,425.0544983,0.0
D,425.0577481,0.0
D,425.0621014,0.0
D,425.0627322,0.0
D,425.0645118,0.0
D,425.0717374,0.0
D,425.0725938,0.0
D,425.0756233,0.0
D,425.0838891,0.0
D,425.0869043,0.0
D,425.0876189,0.0
D,425.091019,0.0
D,425.1009312,0.0
D,425.108989,0.0
D,425.1119703,0.0
D,425.1202342,0.0
D,425.1232857,0.0
D,425.1241058,0.0
D,425.1273974,0.0
D,425.1454122,0.0
D,425.148437,0.0
D,425.1566195,0.0
D,425.1661773,0.0
D,425.1729292,0.0
D,425.1817963,0.0
D,425.1848084,0.0
D,425.1948211,0.0
D,425.2181725,0.0
D,425.2212078,0.0
D,425.2545865,0.0
D,425.2697595,0.0
D,426.0096188,0.0
D,426.0346328,0.0
D,426.0387812,0.0
D,426.042654,0.0
D,426.0459055,0.0
D,426.046642,0.0
D,426.0572958,0.0
D,426.0655134,0.0
D,426.0678204,0.0
D,426.0790196,0.0
D,426.0831181,0.0
D,426.0860378,0.0
D,426.1042479,0.0
D,426.1153959,0.0
D,426.1195629,0.0
D,426.1406635,0.0
D,426.1436637,0.0
D,426.1517117,0.0
D,426.1536126,0.0
D,426.1603331,0.0
D,426.1770403,0.0
D,426.1800363,0.0
D,426.1843415,0.0
D,426.1881499,0.0
D,426.1899984,0.0
D,426.9343729,0.0
D,426.9944597,0.0
D,427.0007267,0.0
D,427.0058862,0.0
D,427.0156523,0.0
D,427.0187169,0.0
D,427.0299489,0.0
D,427.0308653,0.0
D,427.0339487,0.0
D,427.0371113,0.0
D,427.0421894,0.0
D,427.0510459,0.0
D,427.0519083,0.0
D,427.0550154,0.0
D,427.0631766,0.0
D,427.0663811,0.0
D,427.0676947,0.0
D,427.0701998,0.0
D,427.0735174,0.0
D,427.0784806,0.0
D,427.0802018,0.0
D,427.0814036,0.0
D,427.0860697,0.0
D,427.0874446,0.0
D,427.0882441,0.0
D,427.0913364,0.0
D,427.0995179,0.0
D,427.1027228,0.0
D,427.1035115,0.0
D,427.1067554,0.0
D,427.1246909,0.0
D,427.1277722,0.0
D,427.1345882,0.0
D,427.1399904,0.0
D,427.1430614,0.0
D,427.1463991,0.0
D,427.1520467,0.0
D,427.161086,0.0
D,427.1641557,0.0
D,427.1739405,0.0
D,427.176232,0.0
D,427.1792901,0.0
D,427.1973977,0.0
D,427.2004399,0.0
D,427.210463,0.0
D,427.2337893,0.0
D,427.2701843,0.0
D,427.3065668,0.0
D,427.9309924,0.0
D,428.0252024,0.0
D,428.0261557,0.0
D,428.0364667,0.0
D,428.0401143,0.0
D,428.0463844,0.0
D,428.0502755,0.0
D,428.0615381,0.0
D,428.0624294,0.0
D,428.0655822,0.0
D,428.0767209,0.0
D,428.081132,0.0
D,428.0826226,0.0
D,428.0835077,0.0
D,428.0978278,0.0
D,428.0987629,0.0
D,428.1018035,0.0
D,428.1024849,0.0
D,428.1058143,0.0
D,428.11177,0.0
D,428.1130019,0.0
D,428.1199579,0.0
D,428.1273542,0.0
D,428.1352056,0.0
D,428.1563003,0.0
D,428.1593691,0.0
D,428.1926807,0.0
D,428.9285829,0.0
D,429.0101804,0.0
D,429.0128075,0.0
D,429.0212876,0.0
D,429.0303447,0.0
D,429.0312175,0.0
D,429.0343544,0.0
D,429.0456033,0.0
D,429.0464697,0.0
D,429.0496066,0.0
D,429.0527419,0.0
D,429.0577491,0.0
D,429.0594506,0.0
D,429.0606305,0.0
D,429.0666819,0.0
D,429.0675021,0.0
D,429.0706802,0.0
D,429.0771604,0.0
D,429.0820027,0.0
D,429.0828511,0.0
D,429.0859573,0.0
D,429.0936389,0.0
D,429.0941405,0.0
D,429.0958351,0.0
D,429.0989733,0.0
D,429.1030186,0.0
D,429.1039108,0.0
D,429.1070112,0.0
D,429.1136754,0.0
D,429.1181274,0.0
D,429.1191205,0.0
D,429.1223218,0.0
D,429.1255747,0.0
D,429.1321643,0.0
D,429.1353317,0.0
D,429.1403107,0.0
D,429.1434496,0.0
D,429.1500268,0.0
D,429.1555086,0.0
D,429.158762,0.0
D,429.1619348,0.0
D,429.1676766,0.0
D,429.1767259,0.0
D,429.1798174,0.0
D,429.1897645,0.0
D,429.191865,0.0
D,429.194952,0.0
D,429.2078695,0.0
D,429.213064,0.0
D,429.2494905,0.0
D,429.2858561,0.0
D,430.0052992,0.0
D,430.0408577,0.0
D,430.0416999,0.0
D,430.0519875,0.0
D,430.0561906,0.0
D,430.0628403,0.0
D,430.0780541,0.0
D,430.0812979,0.0
D,430.0911525,0.0
D,430.0924872,0.0
D,430.099185,0.0
D,430.1135526,0.0
D,430.1143948,0.0
D,430.1175607,0.0
D,430.1248181,0.0
D,430.135567,0.0
D,430.1508926,0.0
D,430.1540581,0.0
D,430.1719816,0.0
D,430.1752295,0.0
D,430.2083846,0.0
D,431.0256889,0.0
D,431.0288843,0.0
D,431.0315305,0.0
D,431.0370014,0.0
D,431.0400241,0.0
D,431.0458549,0.0
D,431.0467821,0.0
D,431.0499287,0.0
D,431.0620624,0.0
D,431.0641365,0.0
D,431.0652993,0.0
D,431.0685984,0.0
D,431.073424,0.0
D,431.0750904,0.0
D,431.0763836,0.0
D,431.0823016,0.0
D,431.083228,0.0
D,431.0863982,0.0
D,431.0928928,0.0
D,431.0975288,0.0
D,431.0984769,0.0
D,431.1016878,0.0
D,431.1048816,0.0
D,431.1056006,0.0
D,431.1114989,0.0
D,431.1126036,0.0
D,431.1186963,0.0
D,431.1195532,0.0
D,431.1227801,0.0
D,431.1292514,0.0
D,431.132519,0.0
D,431.1338491,0.0
D,431.1348749,0.0
D,431.1379429,0.0
D,431.1478209,0.0
D,431.1510478,0.0
D,431.1559278,0.0
D,431.1590848,0.0
D,431.1656739,0.0
D,431.1687534,0.0
D,431.170464,0.0
D,431.1711999,0.0
D,431.1719669,0.0
D,431.1743183,0.0
D,431.1833538,0.0
D,431.1923101,0.0
D,431.2076104,0.0
D,431.2107712,0.0
D,431.2262552,0.0
D,431.2287241,0.0
D,431.2651271,0.0
D,432.021071,0.0
D,432.0291922,0.0
D,432.0531432,0.0
D,432.0565008,0.0
D,432.0573183,0.0
D,432.0605771,0.0
D,432.0657032,0.0
D,432.0678377,0.0
D,432.078507,0.0
D,432.0817852,0.0
D,432.092965,0.0
D,432.0937397,0.0
D,432.0968824,0.0
D,432.1042848,0.0
D,432.108181,0.0
D,432.1148896,0.0
D,432.1301027,0.0
D,432.1512628,0.0
D,432.1664518,0.0
D,432.1875706,0.0
D,432.2239784,0.0
D,433.0039861,0.0
D,433.0049979,0.0
D,433.0079928,0.0
D,433.0085533,0.0
D,433.0163359,0.0
D,433.0260933,0.0
D,433.0316077,0.0
D,433.0413359,0.0
D,433.044565,0.0
D,433.0475906,0.0
D,433.0526399,0.0
D,433.0544552,0.0
D,433.0558897,0.0
D,433.0615014,0.0
D,433.062351,0.0
D,433.0656867,0.0
D,433.0672088,0.0
D,433.0767716,0.0
D,433.0776983,0.0
D,433.0809505,0.0
D,433.0822449,0.0
D,433.084132,0.0
D,433.0889963,0.0
D,433.0907373,0.0
D,433.0921957,0.0
D,433.0977905,0.0
D,433.0988565,0.0
D,433.1020573,0.0
D,433.1036006,0.0
D,433.1085084,0.0
D,433.1130767,0.0
D,433.1140962,0.0
D,433.1172755,0.0
D,433.1205962,0.0
D,433.1270169,0.0
D,433.1383595,0.0
D,433.1449173,0.0
D,433.1495673,0.0
D,433.1505154,0.0
D,433.1536437,0.0
D,433.1635643,0.0
D,433.1667854,0.0
D,433.1714794,0.0
D,433.1814178,0.0
D,433.1868922,0.0
D,433.1901156,0.0
D,433.2079893,0.0
D,433.2233096,0.0
D,433.2443316,0.0
D,434.0002377,0.0
D,434.036662,0.0
D,434.0399207,0.0
D,434.0439368,0.0
D,434.0448669,0.0
D,434.0584826,0.0
D,434.0720337,0.0
D,434.072975,0.0
D,434.0761593,0.0
D,434.0874987,0.0
D,434.0940197,0.0
D,434.1094163,0.0
D,434.1126694,0.0
D,434.1238868,0.0
D,434.1304461,0.0
D,434.1457733,0.0
D,434.1490654,0.0
D,434.1668552,0.0
D,434.1820913,0.0
D,434.2032605,0.0
D,435.0196859,0.0
D,435.0205447,0.0
D,435.0238347,0.0
D,435.032147,0.0
D,435.0350278,0.0
D,435.0357859,0.0
D,435.0464484,0.0
D,435.0561221,0.0
D,435.0569173,0.0
D,435.0603516,0.0
D,435.0681916,0.0
D,435.0700849,0.0
D,435.071564,0.0
D,435.0829339,0.0
D,435.0933485,0.0
D,435.0966419,0.0
D,435.0998062,0.0
D,435.1046501,0.0
D,435.1063603,0.0
D,435.1078564,0.0
D,435.1194083,0.0
D,435.1242213,0.0
D,435.1288476,0.0
D,435.1297445,0.0
D,435.1329581,0.0
D,435.1427721,0.0
D,435.1606177,0.0
D,435.1638387,0.0
D,435.1661519,0.0
D,435.169459,0.0
D,435.1792044,0.0
D,435.1824844,0.0
D,435.1969303,0.0
D,435.2025598,0.0
D,435.2057974,0.0
D,435.2389389,0.0
D,436.0160085,0.0
D,436.0187526,0.0
D,436.0229633,0.0
D,436.0269982,0.0
D,436.0314852,0.0
D,436.0513296,0.0
D,436.0521865,0.0
D,436.0554418,0.0
D,436.0594255,0.0
D,436.0665232,0.0
D,436.088599,0.0
D,436.0918749,0.0
D,436.0986996,0.0
D,436.1030499,0.0
D,436.1242535,0.0
D,436.1250458,0.0
D,436.1282733,0.0
D,436.1461036,0.0
D,436.1613812,0.0
D,436.1825121,0.0
D,436.197708,0.0
D,436.2188487,0.0
D,436.9989217,0.0
D,436.9999969,0.0
D,437.0148362,0.0
D,437.0255099,0.0
D,437.0266449,0.0
D,437.0352629,0.0
D,437.0361967,0.0
D,437.0394468,0.0
D,437.0413699,0.0
D,437.0475969,0.0
D,437.0507835,0.0
D,437.0514787,0.0
D,437.0546596,0.0
D,437.0589014,0.0
D,437.0621212,0.0
D,437.0717881,0.0
D,437.0725807,0.0
D,437.0759513,0.0
D,437.0839177,0.0
D,437.0873227,0.0
D,437.0986202,0.0
D,437.100873,0.0
D,437.1081288,0.0
D,437.1090446,0.0
D,437.1124049,0.0
D,437.1200811,0.0
D,437.1236067,0.0
D,437.1364176,0.0
D,437.1392759,0.0
D,437.1453891,0.0
D,437.1486611,0.0
D,437.1584408,0.0
D,437.1760961,0.0
D,437.1818171,0.0
D,437.1850875,0.0
D,437.1948797,0.0
D,437.2126113,0.0
D,437.2181958,0.0
D,437.2215073,0.0
D,437.2546436,0.0
D,438.0105335,0.0
D,438.0305069,0.0
D,438.0315332,0.0
D,438.0348456,0.0
D,438.0386557,0.0
D,438.0397466,0.0
D,438.0458605,0.0
D,438.0468724,0.0
D,438.0498548,0.0
D,438.0610575,0.0
D,438.0669715,0.0
D,438.067834,0.0
D,438.0712311,0.0
D,438.0819799,0.0
D,438.1042165,0.0
D,438.1076104,0.0
D,438.1406487,0.0
D,438.1439181,0.0
D,438.1535648,0.0
D,438.1770322,0.0
D,438.8717792,0.0
D,438.9934465,0.0
D,438.9943729,0.0
D,439.0056625,0.0
D,439.0145835,0.0
D,439.0155913,0.0
D,439.0188874,0.0
D,439.0308274,0.0
D,439.0341811,0.0
D,439.042284,0.0
D,439.0509792,0.0
D,439.0519257,0.0
D,439.0553544,0.0
D,439.0631972,0.0
D,439.0665681,0.0
D,439.0671484,0.0
D,439.0704395,0.0
D,439.0740397,0.0
D,439.0777752,0.0
D,439.0873424,0.0
D,439.0883421,0.0
D,439.0916427,0.0
D,439.099516,0.0
D,439.1029156,0.0
D,439.1035336,0.0
D,439.1142611,0.0
D,439.1166177,0.0
D,439.1246809,0.0
D,439.1280371,0.0
D,439.1334573,0.0
D,439.1344132,0.0
D,439.1376698,0.0
D,439.1440919,0.0
D,439.1473606,0.0
D,439.1557135,0.0
D,439.1610948,0.0
D,439.1644662,0.0
D,439.1740963,0.0
D,439.1974621,0.0
D,439.200842,0.0
D,439.2104892,0.0
D,439.2338236,0.0
D,439.2371735,0.0
D,439.2701459,0.0
D,440.0174042,0.0
D,440.0262359,0.0
D,440.0291323,0.0
D,440.0363422,0.0
D,440.0471434,0.0
D,440.0615737,0.0
D,440.0623841,0.0
D,440.0655535,0.0
D,440.0834603,0.0
D,440.0868609,0.0
D,440.1199053,0.0
D,440.1233161,0.0
D,440.1410486,0.0
D,440.1562701,0.0
D,440.15979,0.0
D,440.1635263,0.0
D,440.1926954,0.0
D,440.2036394,0.0
D,440.9470782,0.0
D,441.0092735,0.0
D,441.0101721,0.0
D,441.0139201,0.0
D,441.0204993,0.0
D,441.0214805,0.0
D,441.0302316,0.0
D,441.0312874,0.0
D,441.034714,0.0
D,441.0454237,0.0
D,441.0464592,0.0
D,441.0498272,0.0
D,441.052587,0.0
D,441.0577531,0.0
D,441.0606205,0.0
D,441.0664942,0.0
D,441.067511,0.0
D,441.0709458,0.0
D,441.0788356,0.0
D,441.0821924,0.0
D,441.0828712,0.0
D,441.0861349,0.0
D,441.089648,0.0
D,441.0958433,0.0
D,441.1016543,0.0
D,441.1030214,0.0
D,441.1039335,0.0
D,441.1073341,0.0
D,441.1138182,0.0
D,441.1151443,0.0
D,441.1185826,0.0
D,441.11932,0.0
D,441.122566,0.0
D,441.1403475,0.0
D,441.1437895,0.0
D,441.1556231,0.0
D,441.1590535,0.0
D,441.176759,0.0
D,441.1801397,0.0
D,441.1897158,0.0
D,441.1918813,0.0
D,441.213131,0.0
D,441.2165082,0.0
D,441.2261872,0.0
D,441.24953,0.0
D,441.2858786,0.0
D,442.0051966,0.0
D,442.0335651,0.0
D,442.0408199,0.0
D,442.0417211,0.0
D,442.0450903,0.0
D,442.0518402,0.0
D,442.0627542,0.0
D,442.0658039,0.0
D,442.0771391,0.0
D,442.0814588,0.0
D,442.0991261,0.0
D,442.1025226,0.0
D,442.1144314,0.0
D,442.1173195,0.0
D,442.135576,0.0
D,442.1390211,0.0
D,442.1429641,0.0
D,442.1719647,0.0
D,442.9880572,0.0
D,442.9896075,0.0
D,443.0103703,0.0
D,443.013895,0.0
D,443.0247623,0.0
D,443.0258347,0.0
D,443.0292017,0.0
D,443.0371218,0.0
D,443.0403069,0.0
D,443.0458494,0.0
D,443.0467978,0.0
D,443.0503469,0.0
D,443.0614167,0.0
D,443.0620799,0.0
D,443.0655076,0.0
D,443.073441,0.0
D,443.0750937,0.0
D,443.0763105,0.0
D,443.0822315,0.0
D,443.0831878,0.0
D,443.0865839,0.0
D,443.0984434,0.0
D,443.1019045,0.0
D,443.111487,0.0
D,443.1186812,0.0
D,443.119566,0.0
D,443.1230298,0.0
D,443.1293312,0.0
D,443.1340574,0.0
D,443.1349033,0.0
D,443.1382737,0.0
D,443.1416102,0.0
D,443.1479413,0.0
D,443.156004,0.0
D,443.1595178,0.0
D,443.1657586,0.0
D,443.1712824,0.0
D,443.1878191,0.0
D,443.1924228,0.0
D,443.1957459,0.0
D,443.2076014,0.0
D,443.2287637,0.0
D,443.2651359,0.0
D,443.301562,0.0
D,444.0210957,0.0
D,444.0242536,0.0
D,444.0307357,0.0
D,444.0352159,0.0
D,444.0564391,0.0
D,444.0573822,0.0
D,444.060619,0.0
D,444.0675189,0.0
D,444.0716947,0.0
D,444.0724062,0.0
D,444.0783217,0.0
D,444.0937134,0.0
D,444.097145,0.0
D,444.1082335,0.0
D,444.114804,0.0
D,444.1182595,0.0
D,444.1300639,0.0
D,444.1511813,0.0
D,444.187613,0.0
D,445.0040398,0.0
D,445.0050765,0.0
D,445.0085705,0.0
D,445.0194032,0.0
D,445.0259859,0.0
D,445.0294759,0.0
D,445.0403564,0.0
D,445.0413905,0.0
D,445.0448935,0.0
D,445.0479474,0.0
D,445.0526832,0.0
D,445.0561744,0.0
D,445.0614369,0.0
D,445.0624885,0.0
D,445.0660366,0.0
D,445.0721,0.0
D,445.0777791,0.0
D,445.0811988,0.0
D,445.0891026,0.0
D,445.0907849,0.0
D,445.0924263,0.0
D,445.0932608,0.0
D,445.0979061,0.0
D,445.0988393,0.0
D,445.1024124,0.0
D,445.1085698,0.0
D,445.1141281,0.0
D,445.1175336,0.0
D,445.1208173,0.0
D,445.1259494,0.0
D,445.127144,0.0
D,445.1307296,0.0
D,445.1342913,0.0
D,445.1351966,0.0
D,445.1387162,0.0
D,445.144899,0.0
D,445.1497041,0.0
D,445.1505031,0.0
D,445.1539095,0.0
D,445.1635588,0.0
D,445.16708,0.0
D,445.1715858,0.0
D,445.1750946,0.0
D,445.1814201,0.0
D,445.1858689,0.0
D,445.1869032,0.0
D,445.1903802,0.0
D,445.2080744,0.0
D,445.2233132,0.0
D,445.2443804,0.0
D,445.2807372,0.0
D,446.0365546,0.0
D,446.0401635,0.0
D,446.0477808,0.0
D,446.0486008,0.0
D,446.0645457,0.0
D,446.0721606,0.0
D,446.0729337,0.0
D,446.0764468,0.0
D,446.0834683,0.0
D,446.0876665,0.0
D,446.0975522,0.0
D,446.1058135,0.0
D,446.1084792,0.0
D,446.1093621,0.0
D,446.1129189,0.0
D,446.130486,0.0
D,446.13387,0.0
D,446.1425445,0.0
D,446.1457641,0.0
D,446.1492098,0.0
D,446.1523394,0.0
D,446.1668223,0.0
D,446.2032638,0.0
D,446.2396505,0.0
D,447.0196236,0.0
D,447.0207947,0.0
D,447.0242999,0.0
D,447.0320622,0.0
D,447.03532,0.0
D,447.0362539,0.0
D,447.0416514,0.0
D,447.0452733,0.0
D,447.0560353,0.0
D,447.0569563,0.0
D,447.0605469,0.0
D,447.0683485,0.0
D,447.0701166,0.0
D,447.0718192,0.0
D,447.0770503,0.0
D,447.0781218,0.0
D,447.0816973,0.0
D,447.0829358,0.0
D,447.0877813,0.0
D,447.0920428,0.0
D,447.0933975,0.0
D,447.0968584,0.0
D,447.1004252,0.0
D,447.1046189,0.0
D,447.1063607,0.0
D,447.1082011,0.0
D,447.1153273,0.0
D,447.1185053,0.0
D,447.1300334,0.0
D,447.132977,0.0
D,447.1340746,0.0
D,447.1373851,0.0
D,447.1526323,0.0
D,447.1606256,0.0
D,447.1661705,0.0
D,447.1696339,0.0
D,447.1792031,0.0
D,447.1872695,0.0
D,447.202541,0.0
D,447.2060682,0.0
D,447.2236291,0.0
D,447.2388934,0.0
D,447.2600696,0.0
D,448.0145535,0.0
D,448.0158663,0.0
D,448.0191019,0.0
D,448.0198433,0.0
D,448.0271381,0.0
D,448.0310776,0.0
D,448.0511961,0.0
D,448.0522392,0.0
D,448.0558015,0.0
D,448.0605047,0.0
D,448.0634883,0.0
D,448.0752573,0.0
D,448.0885802,0.0
D,448.0922639,0.0
D,448.1008516,0.0
D,448.1096457,0.0
D,448.1371251,0.0
D,448.1376835,0.0
D,448.1396749,0.0
D,448.1427884,0.0
D,448.1825379,0.0
D,448.1978163,0.0
D,448.2188847,0.0
D,448.8925429,0.0
D,448.9989566,0.0
D,448.9999587,0.0
D,449.0033404,0.0
D,449.0151002,0.0
D,449.0352012,0.0
D,449.0362437,0.0
D,449.0399041,0.0
D,449.0476374,0.0
D,449.0510766,0.0
D,449.0517059,0.0
D,449.0588079,0.0
D,449.0620941,0.0
D,449.0724906,0.0
D,449.0761591,0.0
D,449.0839097,0.0
D,449.0855983,0.0
D,449.0875847,0.0
D,449.0973855,0.0
D,449.0985975,0.0
D,449.1034358,0.0
D,449.1078451,0.0
D,449.1090562,0.0
D,449.1126742,0.0
D,449.113598,0.0
D,449.11745,0.0
D,449.1220378,0.0
